Target,FeatureSet,Model,n_feat,R2_5fold,RMSE_5fold,LOO_R2,LOO_RMSE,LOBO_R2,LOBO_RMSE,BIC,HPO
YS,S4,BayesianRidge,24,0.6646688764582107,48.22959228092966,0.6121884174747032,50.51234458007762,0.5746555831868962,52.900223581204585,,optuna-nested-50
YS,S4,CatBoost,24,0.5805422496410491,52.574173367284374,0.587975423753258,52.065338947954835,0.4752157426509001,58.75942517107762,,optuna-nested-50
YS,S4,DecisionTree,24,0.4810784591669749,56.91418739640067,0.4368372623141412,60.87011118874726,0.4198432360579297,61.78169502395559,,optuna-nested-50
YS,S4,Dummy,24,-0.051321092912747,81.78746833685419,-0.0218572778827974,81.99403529558782,-0.1218096930677463,85.91059629591047,,none
YS,S4,ElasticNet,24,0.1896049560423714,74.75823519875554,0.0230098276509881,80.17375726813569,0.1318772893453083,75.57492036327768,928.8,optuna-nested-50
YS,S4,ExtraTrees,24,0.5995942535974876,52.00049520474066,0.5432081511515585,54.820919061094536,0.5271078360742104,55.77867558401181,,optuna-nested-50
YS,S4,GPR,24,0.5824043901557688,53.116334559558986,0.545039228,54.71093230097681,0.5086522494830469,56.85669686072923,,optuna-nested-50
YS,S4,GradientBoosting,24,0.5642982317208267,53.83428318651122,0.5039041443433613,57.130751761584264,0.4133373078103599,62.12714189824202,,optuna-nested-50
YS,S4,KernelRidge,24,0.6496786801968064,49.15545631170357,0.6014122643792964,51.209331334119014,0.5804046354870087,52.54150156217648,,optuna-nested-50
YS,S4,Lasso,24,-0.051321092912747,81.78746833685419,-0.0218572778827974,81.99403529558782,-0.1026425304403682,85.17350300432155,933.0,optuna-nested-50
YS,S4,LightGBM,24,0.5522494963515738,53.34871321196033,0.5602053354941459,53.79130956819751,0.5066938143340047,56.96989511795582,,optuna-nested-50
YS,S4,LinearRegression,24,0.5613350227252929,53.47048060674397,0.531408183,55.52447867799277,0.3469656877255261,65.54735021198594,860.4,none
YS,S4,MLP,24,0.3042207998217281,62.61921739726394,0.4327815351949051,61.08890201261976,0.4749008260019582,58.777052935046946,,none
YS,S4,NNR,24,0.686782414864076,46.73024413977786,0.5184534091905195,56.28676586264519,0.4270855168898338,61.394863754425415,,optuna-nested-50
YS,S4,PCA_OLS,24,0.588184176082993,53.38069868402162,0.5401474970584595,55.00427144584286,0.5795639862279119,52.594108046133314,777.1,none
YS,S4,RandomForest,24,0.5541305197200854,53.99364659571699,0.5538735013203047,54.17714926613029,0.5337283413419709,55.38684773751285,,optuna-nested-50
YS,S4,Ridge,24,0.6464702277328197,49.296454847850335,0.5990305245770797,51.36210277170174,0.5706983503936135,53.145735033712086,846.0,optuna-nested-50
YS,S4,SVR,24,0.6096203278705967,52.87036268537329,0.5088980304861042,56.842474709558125,0.0707024885669216,78.19239694508792,,optuna-nested-50
YS,S4,Stacking,24,0.5857568742211858,51.95505315254769,0.577975615612714,52.69336236903101,0.5588271667545011,53.87552559073829,,none
YS,S4,XGBoost,24,0.5957602888248956,51.352714063663065,0.492551162138781,57.780762733185185,0.4840253485077646,58.26413758709462,,optuna-nested-50
HV,S1,BayesianRidge,2,-0.1106617637958962,31.22786186205717,0.245309152,29.00958205490041,-0.1275382607013642,35.45868079870767,,optuna-nested-50
HV,S1,CatBoost,2,0.1875207222146535,28.135693804284944,0.3612695494727898,26.687982290331792,-0.0520185762211342,34.25063554371979,,optuna-nested-50
HV,S1,DecisionTree,2,-0.1590474702602886,33.17751632855259,0.002057106,33.358750501180346,-0.2666826532909021,37.58294789049082,,optuna-nested-50
HV,S1,Dummy,2,-0.2065014793714818,34.3005341026767,-0.0216209966470111,33.752180532152686,-0.1974348734666409,36.541206396416506,,none
